,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
0,635860218726658176,138.5187065217173,19.09233926905897,-5.941679495793577,-11.346409129876392,1,0,17.8978004455566,17.5174007415771,-59.247329893833296,-2.016078400820631,-7.527126084640531,1.748779492417667
1,635674126383965568,138.8428741026386,19.031798198627634,-3.8970011609340207,-12.702779525389634,1,0,19.2873001098633,17.6781005859375,-59.13339098769211,-2.306900745179837,-7.560607655557413,-0.7417999555980254
2,635535454774983040,137.8377518255436,18.864006786112604,-4.335040664412791,-14.492308604905652,1,0,16.9237995147705,16.478099822998,-59.78529963350309,-1.5945692849621995,-9.357535617024027,-1.2184922339592723
3,635497276810313600,138.0445160213759,19.00947118796605,-7.1729306406216615,-12.291499169815987,1,0,19.9242000579834,18.3339996337891,-59.55774434692722,-1.6821467937242842,-9.00083105671294,2.3344066165829673
4,635614168640132864,139.59219748145836,18.807955539071433,-3.309602916796381,-13.708904908478631,1,0,16.1515998840332,14.6662998199463,-58.93811346451088,-3.0241923218278233,-8.062761531706453,-1.8690819375362333
5,635598607974369792,139.20920023089508,18.624132868942702,-6.124445176881091,-12.833824027100611,1,0,16.5223999023438,16.1375007629395,-59.289566742363434,-2.818824933270747,-8.874803413073499,1.0125160132649038
6,635737661835496576,139.93327552473934,19.167962454651423,-7.119403303682826,-12.687947497633793,1,0,14.5032997131348,13.9849004745483,-58.45993512068878,-3.099164027303622,-9.250161118329336,1.8493714691383578
7,635850945892748672,139.86542888472115,20.011312663154804,-3.786655365804428,-14.28415600718206,1,0,16.5174999237061,16.0450000762939,-57.786689920945605,-2.5861494764673343,-8.744839880549376,-1.792032539446707
8,635600532119713664,139.22869949616816,18.685939084485494,-3.9742788217925122,-12.342426623384245,1,0,20.4505996704102,19.5177001953125,-59.22750966159401,-2.800950364389768,-7.295805128760131,-0.5316704941359032
9,635620701286087424,139.6862822364899,18.881113520820737,-3.3558418379356474,-12.925224236202752,1,0,20.4113006591797,19.5032997131348,-58.828178919787945,-3.059248465429388,-7.422250897720326,-1.4140400899589307
10,635832357274302208,140.1301532714717,19.821917114066117,-4.055981152196889,-13.024120128840579,1,0,20.4759006500244,18.8048000335693,-57.80969235512674,-2.8980620307609,-7.830144602919692,-0.9137327623362393
11,635593552797727488,139.00070003257937,18.55590290002122,-4.306131802878042,-12.54195022893678,1,0,20.6061992645264,18.8955001831055,-59.45390627627705,-2.689347322212028,-7.657516417638466,-0.33747754641125177
12,635667426234947072,138.89750064175942,18.872682695055357,-5.157042432354842,-13.24136226011474,1,0,19.8118000030518,17.9141998291016,-59.239649391114085,-2.436189278489653,-8.697321876311378,0.019800121450367827
13,635518889086125824,137.23270610620415,18.74116628926074,-4.465384592407755,-13.20837869612681,1,0,22.1968994140625,19.910400390625,-60.194293422136695,-1.1750901643025156,-8.371239643568668,-0.3561300971625331
14,635830463193424256,139.999132312995,19.762252802658715,-6.584792205166673,-13.091381925525644,1,0,19.7700996398926,18.096399307251,-57.92711532335869,-2.8273207509866873,-9.273769950222563,1.183245899257601
15,635785284432814976,139.59848476562738,19.319710275491186,-6.519450594788479,-11.639426669946435,1,0,16.1424999237061,15.5797004699707,-58.504545878409544,-2.751383132077475,-8.047605722135282,1.9587747750623097
